recall_id,clause_id,segment_ids,fan_out,reciprocal,percentage,including_other_clauses_percentage,including_other_clauses,only_secondary,totally_missed,max_clause_id,clause_position,clause_text
27,7,[27],1,[],0,0,[],set(),{27},23,0.30434782608695654,but he was weaving in and out of the lane
27,8,[42],1,[],0,0,[],set(),{42},23,0.34782608695652173,The first driver thought he should stop at the next stop sign
27,9,[35],1,[],0,0,[],set(),{35},23,0.391304348,and find out what the other driver's problem was
27,10,"[33, 36, 37]",3,[],0,0,[],set(),"{33, 36, 37}",23,0.43478260869565216,He thought he was either drunk or sick
27,11,[43],1,[],0,0,[],set(),{43},23,0.4782608695652174,"Once he stopped, he noticed a sheriff in his car"
27,12,[44],1,[],0,0,[],set(),{44},23,0.5217391304347826,and signaled him over
27,13,[46],1,[],0,0,[],set(),{46},23,0.5652173913043478,He told the officer what was going on
27,14,[48],1,[],0,0,[],set(),{48},23,0.6086956521739131,and the officer started towards the other car
27,15,[50],1,[],0,0,[],set(),{50},23,0.6521739130434783,The driver of that car threw it in reverse
27,16,[51],1,[],0,0,[],set(),{51},23,0.6956521739130435,and started backing down the road
27,17,[52],1,[],0,0,[],set(),{52},23,0.7391304347826086,with the officer following him
27,18,[],0,[],0,0,[],set(),set(),23,0.782608696,He then slammed on his brakes
27,19,[],0,[],0,0,[],set(),set(),23,0.8260869565217391,and changed gears
27,20,[52],1,[],0,0,[],set(),{52},23,0.8695652173913043,and moved forward
27,21,[53],1,[],0,0,[],set(),{53},23,0.9130434782608695,The officer did a U-turn
27,22,[53],1,[],0,0,[],set(),{53},23,0.9565217391304348,and continued to follow the driver
27,23,[24],1,[],0,0,[],set(),{24},23,1,"By the way, there was a girl named Lisa in the car with the original driver"
28,1,"[1, 4, 5]",3,[],0,0,[],set(),"{1, 4, 5}",21,0.047619047619047616,The speaker and a woman are in a car driving.
28,2,"[4, 6, 8]",3,[],0,0,[],set(),"{8, 4, 6}",21,0.095238095,They pass by a car that is stopped at an intersection at a stop sign on 24th street.
28,3,[7],1,[],0,0,[],set(),{7},21,0.14285714285714285,A man around his 50s is driving the car.
28,4,"[13, 18]",2,[],0,0,[],set(),"{18, 13}",21,0.19047619047619047,The man and woman pass the other driver and keep driving.
28,5,[21],1,[],0,0,[],set(),{21},21,0.23809523809523808,"The car then comes up behind them,"
28,6,"[23, 24]",2,[],0,0,[],set(),"{24, 23}",21,0.2857142857142857,"and the woman tells the speaker that the other car is driving really close, bumper-to-bumper."
28,7,[27],1,[],0,0,[],set(),{27},21,0.3333333333333333,"Also, the other car is also swaying side to side,"
28,8,[28],1,[],0,0,[],set(),{28},21,0.38095238095238093,very dangerously.
28,9,"[29, 30, 33]",3,[],0,0,[],set(),"{33, 29, 30}",21,0.42857142857142855,"The speaker recalls thinking that the driver of the car behind them might be drunk,"
28,10,[37],1,[],0,0,[],set(),{37},21,0.47619047619047616,or maybe having a medical emergency.
28,11,"[35, 41]",2,[],0,0,[],set(),"{41, 35}",21,0.5238095238095238,So the speaker decides to confront them the next time they come up to a stop sign.
28,12,[42],1,[],0,0,[],set(),{42},21,0.5714285714285714,"When they arrive at an intersection,"
28,13,[43],1,[],0,0,[],set(),{43},21,0.6190476190476191,the driver spots a police car on the other side of the road.
28,14,[44],1,[],0,0,[],set(),{44},21,0.6666666666666666,The speaker gets out of the car
28,15,[45],1,[],0,0,[],set(),{45},21,0.7142857142857143,and catches the police's attention
28,16,[46],1,[],0,0,[],set(),{46},21,0.7619047619047619,and explains to them the reckless driving the other car is doing.
28,17,[54],1,[],0,0,[],set(),{54},21,0.8095238095238095,"The other car is suddenly going very slowly,"
28,18,[50],1,[],0,0,[],set(),{50},21,0.8571428571428571,and then starts reversing when the speaker is speaking to the police.
28,19,[49],1,[],0,0,[],set(),{49},21,0.9047619047619048,The police then go back to their car
28,20,"[52, 53]",2,[],0,0,[],set(),"{52, 53}",21,0.9523809523809523,and try to catch up to the reckless driver.
28,21,[56],1,[],0,0,[],set(),{56},21,1,The speaker doesn't know if the police ever caught the reckless driver or not.
29,1,[1],1,[],0,0,[],set(),{1},26,0.038461538461538464,"Heading to a baseball game in a church league,"
29,2,"[4, 20, 22]",3,[],0,0,[],set(),"{4, 20, 22}",26,0.076923077,I'm heading down 24 headed to Ranch Eggs diamond
29,3,"[6, 10, 11]",3,[],0,0,[],set(),"{10, 11, 6}",26,0.11538461538461539,and this car starts to pull out onto the highway.
29,4,"[8, 15, 16, 17]",4,[],0,0,[],set(),"{8, 16, 17, 15}",26,0.15384615384615385,He eventually blocks the entire highway
29,5,"[13, 18]",2,[],0,0,[],set(),"{18, 13}",26,0.19230769230769232,and I get around him.
29,6,"[21, 23]",2,[],0,0,[],set(),"{21, 23}",26,0.23076923076923078,Eventually he's tailgating me
29,7,"[23, 25]",2,[],0,0,[],set(),"{25, 23}",26,0.2692307692307692,and following me really close like bumper to bumper.
29,8,[24],1,[],0,0,[],set(),{24},26,0.3076923076923077,"Even Lisa says ""He's trying really close to you."""
29,9,[27],1,[],0,0,[],set(),{27},26,0.34615384615384615,He also begins to weave around the road
29,10,"[30, 33]",2,[],0,0,[],set(),"{33, 30}",26,0.38461538461538464,and I think at this point that he's probably drunk.
29,11,[40],1,[],0,0,[],set(),{40},26,0.4230769230769231,I was about to dismiss them
29,12,"[37, 38]",2,[],0,0,[],set(),"{37, 38}",26,0.46153846153846156,but then I think that maybe they're sick or having a heart attack.
29,13,[39],1,[],0,0,[],set(),{39},26,0.5,I'd to read the paper the next day
29,14,[],0,[],0,0,[],set(),set(),26,0.5384615384615384,and realize he died because he had a heart attack.
29,15,[42],1,[],0,0,[],set(),{42},26,0.5769230769230769,As soon as we reach the next intersection at a stop sign
29,16,[43],1,[],0,0,[],set(),{43},26,0.6153846153846154,I see a sheriff's car across the road
29,17,[46],1,[],0,0,[],set(),{46},26,0.6538461538461539,and get out to tell them that I think the guy behind me is either drunk or sick
29,18,[46],1,[],0,0,[],set(),{46},26,0.6923076923076923,as he was weaving all over the road while tailgating me.
29,19,"[45, 48]",2,[],0,0,[],set(),"{48, 45}",26,0.7307692307692307,The sheriff starts walking to the car behind me
29,20,"[50, 51]",2,[],0,0,[],set(),"{50, 51}",26,0.7692307692307693,and he slowly starts reversing back down the highway.
29,21,[45],1,[],0,0,[],set(),{45},26,0.8076923076923077,The sheriff gets in their car
29,22,[48],1,[],0,0,[],set(),{48},26,0.8461538461538461,"and starts down the road,"
29,23,[52],1,[],0,0,[],set(),{52},26,0.8846153846153846,and the other driver put his car in drive
29,24,[54],1,[],0,0,[],set(),{54},26,0.9230769230769231,and starts slowly moving forward.
29,25,[53],1,[],0,0,[],set(),{53},26,0.9615384615384616,The sheriff does a U-turn
29,26,"[55, 56]",2,[],0,0,[],set(),"{56, 55}",26,1,and at that point I'm not sure what happened with the driver.
30,1,[1],1,[],0,0,[],set(),{1},18,0.055555556,A guy is heading to a church softball game
30,2,[2],1,[],0,0,[],set(),{2},18,0.1111111111111111,at Homestead School
30,3,[24],1,[],0,0,[],set(),{24},18,0.16666666666666666,with his friend Lisa
30,4,"[6, 8]",2,[],0,0,[],set(),"{8, 6}",18,0.2222222222222222,when he encounters a person
30,5,[27],1,[],0,0,[],set(),{27},18,0.2777777777777778,driving poorly
30,6,"[21, 23, 25]",3,[],0,0,[],set(),"{25, 21, 23}",18,0.3333333333333333,and sometimes following him
30,7,[4],1,[],0,0,[],set(),{4},18,0.3888888888888889,on the 24.
30,8,"[30, 32]",2,[],0,0,[],set(),"{32, 30}",18,0.4444444444444444,He is concerned
30,9,[33],1,[],0,0,[],set(),{33},18,0.5,this person may be drunk
30,10,[37],1,[],0,0,[],set(),{37},18,0.5555555555555556,"or possibly sick,"
30,11,"[37, 39]",2,[],0,0,[],set(),"{37, 39}",18,0.6111111111111112,maybe even a heart attack.
30,12,[43],1,[],0,0,[],set(),{43},18,0.6666666666666666,When coming across a sheriff car
30,13,"[44, 46]",2,[],0,0,[],set(),"{44, 46}",18,0.7222222222222222,he informs them.
30,14,"[48, 53]",2,[],0,0,[],set(),"{48, 53}",18,0.7777777777777778,The sheriff attempts to follow
30,15,[54],1,[],0,0,[],set(),{54},18,0.8333333333333334,as the suspect drives slowly
30,16,[],0,[],0,0,[],set(),set(),18,0.8888888888888888,and true.
30,17,[56],1,[],0,0,[],set(),{56},18,0.9444444444444444,The man did not ever find out
30,18,[],0,[],0,0,[],set(),set(),18,1,what the situation was.
31,1,[4],1,[],0,0,[],set(),{4},14,0.071428571,You were driving to the softball league along highway 24.
31,2,[27],1,[],0,0,[],set(),{27},14,0.14285714285714285,This guy starts weaving between traffic.
31,3,"[21, 23]",2,[],0,0,[],set(),"{21, 23}",14,0.21428571428571427,[He] starts to follow you.
31,4,[24],1,[],0,0,[],set(),{24},14,0.2857142857142857,Your friend Lisa is in the car.
31,5,[24],1,[],0,0,[],set(),{24},14,0.35714285714285715,[Lisa] also thinks that this guy is following you.
31,6,"[30, 33]",2,[],0,0,[],set(),"{33, 30}",14,0.42857142857142855,You don't know if he is drunk.
31,7,[37],1,[],0,0,[],set(),{37},14,0.5,[You don't know if] he is having a heart attack.
31,8,"[32, 41, 42]",3,[],0,0,[],set(),"{32, 41, 42}",14,0.5714285714285714,[So] you decide to stop.
31,9,[35],1,[],0,0,[],set(),{35},14,0.6428571428571429,[You decide] to check it out.
31,10,[43],1,[],0,0,[],set(),{43},14,0.7142857142857143,"As you stop, you notice a police sheriff."
31,11,[44],1,[],0,0,[],set(),{44},14,0.7857142857142857,[So] you get him to come over.
31,12,[46],1,[],0,0,[],set(),{46},14,0.8571428571428571,[You] explain [it] to him.
31,13,"[50, 51]",2,[],0,0,[],set(),"{50, 51}",14,0.9285714285714286,They then notice that the guy has reversed slowly down the road.
31,14,"[52, 53, 54]",3,[],0,0,[],set(),"{52, 53, 54}",14,1,"As they follow, [he] starts to drive normally."
32,1,[1],1,[],0,0,[],set(),{1},27,0.037037037037037035,This is a story about how there were these two individuals
32,2,[1],1,[],0,0,[],set(),{1},27,0.074074074,who were going to a church softball game (not sure if I am right).
32,3,"[4, 6, 21, 23]",4,[],0,0,[],set(),"{4, 21, 6, 23}",27,0.1111111111111111,They were in the car
32,4,"[4, 19, 21]",3,[],0,0,[],set(),"{19, 4, 21}",27,0.14814814814814814,on their way to the game
32,5,"[5, 6, 8, 15, 16, 17, 27]",7,[],0,0,[],set(),"{16, 17, 5, 6, 8, 27, 15}",27,0.18518518518518517,when they had issues on the road
32,6,[7],1,[],0,0,[],set(),{7},27,0.2222222222222222,with an elderly man
32,7,"[33, 34, 37, 39]",4,[],0,0,[],set(),"{33, 34, 37, 39}",27,0.25925925925925924,who seemed to have been drunk driving or sick.
32,8,[27],1,[],0,0,[],set(),{27},27,0.2962962962962963,The man could not stay in one lane
32,9,"[9, 23, 25, 26]",4,[],0,0,[],set(),"{9, 26, 25, 23}",27,0.3333333333333333,and was going over towards their car.
32,10,"[26, 32]",2,[],0,0,[],set(),"{32, 26}",27,0.37037037037037035,The narrator talks about trying to get away from the man
32,11,"[21, 22, 23]",3,[],0,0,[],set(),"{21, 22, 23}",27,0.4074074074074074,by going up a hill.
32,12,"[21, 23, 25]",3,[],0,0,[],set(),"{25, 21, 23}",27,0.4444444444444444,The man seems to follow them
32,13,"[23, 25]",2,[],0,0,[],set(),"{25, 23}",27,0.48148148148148145,to the point he was bumper to bumper with them.
32,14,[24],1,[],0,0,[],set(),{24},27,0.5185185185185185,The narrator talks to the passenger called Lisa
32,15,"[33, 37, 39]",3,[],0,0,[],set(),"{33, 37, 39}",27,0.5555555555555556,and tells her that they suspect that the man is drunk or might be experiencing a heart attack.
32,16,"[32, 35, 36, 38, 41]",5,[],0,0,[],set(),"{32, 35, 36, 38, 41}",27,0.5925925925925926,The narrator thinks of ways to help this man
32,17,"[38, 39]",2,[],0,0,[],set(),"{38, 39}",27,0.6296296296296297,as they did not want the man to get hurt
32,18,[39],1,[],0,0,[],set(),{39},27,0.6666666666666666,or appear in the headlines as someone who got hurt.
32,19,[],0,[],0,0,[],set(),set(),27,0.7037037037037037,They look around
32,20,[43],1,[],0,0,[],set(),{43},27,0.7407407407407407,and see a sheriff's car not too far.
32,21,"[42, 43, 44, 45]",4,[],0,0,[],set(),"{42, 43, 44, 45}",27,0.7777777777777778,They try to go towards the sheriff.
32,22,[46],1,[],0,0,[],set(),{46},27,0.8148148148148148,The narrator gets out of the car
32,23,[46],1,[],0,0,[],set(),{46},27,0.8518518518518519,and tells the sheriff what is going on.
32,24,"[49, 50, 51, 52, 53, 54]",6,[],0,0,[],set(),"{49, 50, 51, 52, 53, 54}",27,0.8888888888888888,"They see the car of the man slowing down,"
32,25,"[45, 46, 47, 48]",4,[],0,0,[],set(),"{48, 45, 46, 47}",27,0.9259259259259259,the sheriff goes into their car
32,26,"[48, 51, 52, 53]",4,[],0,0,[],set(),"{48, 51, 52, 53}",27,0.9629629629629629,and chases after the man
32,27,[56],1,[],0,0,[],set(),{56},27,1,and the story ends there.
33,1,"[1, 2]",2,[],0,0,[],set(),"{1, 2}",22,0.045454545454545456,"Someone was on their way to a softball game at high school,"
33,2,[4],1,[],0,0,[],set(),{4},22,0.090909091,something to do with a twenty-fourth.
33,3,"[10, 11]",2,[],0,0,[],set(),"{10, 11}",22,0.13636363636363635,"They were waiting for a space,"
33,4,"[6, 8, 12, 15, 16]",5,[],0,0,[],set(),"{16, 6, 8, 12, 15}",22,0.18181818181818182,"but there was bad traffic,"
33,5,"[8, 12]",2,[],0,0,[],set(),"{8, 12}",22,0.22727272727272727,and someone cut them up.
33,6,[18],1,[],0,0,[],set(),{18},22,0.2727272727272727,"They drove on,"
33,7,[21],1,[],0,0,[],set(),{21},22,0.3181818181818182,"and the person that cut them up started following them,"
33,8,[27],1,[],0,0,[],set(),{27},22,0.36363636363636365,"driving dangerously,"
33,9,"[23, 24, 25]",3,[],0,0,[],set(),"{24, 25, 23}",22,0.4090909090909091,and tailing them.
33,10,"[30, 33]",2,[],0,0,[],set(),"{33, 30}",22,0.45454545454545453,"They thought this person was either drunk or sick,"
33,11,[35],1,[],0,0,[],set(),{35},22,0.5,"so decided at the next traffic light they would stop,"
33,12,[42],1,[],0,0,[],set(),{42},22,0.5454545454545454,"and get out,"
33,13,"[37, 38]",2,[],0,0,[],set(),"{37, 38}",22,0.5909090909090909,and check.
33,14,[42],1,[],0,0,[],set(),{42},22,0.6363636363636364,"When they hit the next light,"
33,15,[43],1,[],0,0,[],set(),{43},22,0.6818181818181818,"there was a police car there,"
33,16,[44],1,[],0,0,[],set(),{44},22,0.7272727272727273,"so they called the police over,"
33,17,[46],1,[],0,0,[],set(),{46},22,0.7727272727272727,and explained what was happening.
33,18,[49],1,[],0,0,[],set(),{49},22,0.8181818181818182,"The car that was tailing them saw the police,"
33,19,[50],1,[],0,0,[],set(),{50},22,0.8636363636363636,"and reversed to go the other way,"
33,20,[54],1,[],0,0,[],set(),{54},22,0.9090909090909091,"driving overly slowly,"
33,21,[54],1,[],0,0,[],set(),{54},22,0.9545454545454546,and overly cautiously now they knew they were being watched.
33,22,[56],1,[],0,0,[],set(),{56},22,1,The story teller never found out whether they were stopped by the police or not.
34,1,[1],1,[],0,0,[],set(),{1},9,0.1111111111111111,A couple were at a baseball game
34,2,"[18, 19]",2,[],0,0,[],set(),"{18, 19}",9,0.2222222222222222,and then left.
34,3,"[4, 20, 21]",3,[],0,0,[],set(),"{20, 4, 21}",9,0.3333333333333333,They went to highway 44
34,4,"[7, 8, 27, 33, 34]",5,[],0,0,[],set(),"{33, 34, 7, 8, 27}",9,0.4444444444444444,and came across a strange driver
34,5,"[23, 24, 25, 26, 27]",5,[],0,0,[],set(),"{23, 24, 25, 26, 27}",9,0.5555555555555556,who tailgated them.
34,6,"[32, 35, 36, 37, 38, 39, 40, 41]",8,[],0,0,[],set(),"{32, 35, 36, 37, 38, 39, 40, 41}",9,0.6666666666666666,When they had a chance
34,7,"[42, 43, 44, 45, 46]",5,[],0,0,[],set(),"{42, 43, 44, 45, 46}",9,0.7777777777777778,to hail a police car
34,8,"[44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54]",11,[],0,0,[],set(),"{44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54}",9,0.8888888888888888,they did.
34,9,"[48, 49, 50, 51, 52, 53, 54, 55, 56]",9,[],0,0,[],set(),"{48, 49, 50, 51, 52, 53, 54, 55, 56}",9,1,The police then investigated.
35,1,"[1, 2]",2,[],0,0,[],set(),"{1, 2}",11,0.090909091,They were going to a church baseball game at the diamond
35,2,[4],1,[],0,0,[],set(),{4},11,0.18181818181818182,and were on Highway 24.
35,3,"[8, 16, 17]",3,[],0,0,[],set(),"{8, 16, 17}",11,0.2727272727272727,A guy blocked the highway
35,4,"[11, 13]",2,[],0,0,[],set(),"{11, 13}",11,0.36363636363636365,and the narrator moved into the median before the guy.
35,5,"[21, 23]",2,[],0,0,[],set(),"{21, 23}",11,0.45454545454545453,The guy then followed the narrator down the road to the diamond
35,6,"[20, 22]",2,[],0,0,[],set(),"{20, 22}",11,0.5454545454545454,about a mile or two past Ranch Eggs.
35,7,[27],1,[],0,0,[],set(),{27},11,0.6363636363636364,The guy was swerving
35,8,"[30, 33, 34]",3,[],0,0,[],set(),"{33, 34, 30}",11,0.7272727272727273,and the narrator thought he was drunk or sick.
35,9,[24],1,[],0,0,[],set(),{24},11,0.8181818181818182,Lisa pointed out the guy was really close.
35,10,[42],1,[],0,0,[],set(),{42},11,0.9090909090909091,The narrator stopped at a stop sign
35,11,"[43, 44, 46]",3,[],0,0,[],set(),"{43, 44, 46}",11,1,and motioned the cops over.
36,1,"[1, 2]",2,[],0,0,[],set(),"{1, 2}",29,0.034482758620689655,There were driving to a church softball league game at the Diamond at Homestead High.
36,2,[4],1,[],0,0,[],set(),{4},29,0.068965517,They were driving up 22
36,3,"[4, 22]",2,[],0,0,[],set(),"{4, 22}",29,0.10344827586206896,and were about to make a turn near Egg Ranch (?)
36,4,"[6, 8, 12]",3,[],0,0,[],set(),"{8, 12, 6}",29,0.13793103448275862,when a guy pulled across into the median
36,5,"[8, 15, 16]",3,[],0,0,[],set(),"{8, 16, 15}",29,0.1724137931034483,and started blocking the 24.
36,6,[27],1,[],0,0,[],set(),{27},29,0.20689655172413793,They noticed that the guy must have a problem.
36,7,[33],1,[],0,0,[],set(),{33},29,0.2413793103448276,They first thought he must be drunk
36,8,[37],1,[],0,0,[],set(),{37},29,0.27586206896551724,but then thought he might be sick -
36,9,[37],1,[],0,0,[],set(),{37},29,0.3103448275862069,having a heart attack or something.
36,10,[39],1,[],0,0,[],set(),{39},29,0.3448275862068966,They didn't want to read in the paper that a guy had died of a heart attack
36,11,[41],1,[],0,0,[],set(),{41},29,0.3793103448275862,when they could have done something by checking
36,12,"[35, 41]",2,[],0,0,[],set(),"{41, 35}",29,0.41379310344827586,so they decided they would check out what was happening
36,13,[40],1,[],0,0,[],set(),{40},29,0.4482758620689655,even though they didn't want to get involved.
36,14,[24],1,[],0,0,[],set(),{24},29,0.4827586206896552,They said to Lisa who was in the car that the guy behind them had some problem
36,15,[27],1,[],0,0,[],set(),{27},29,0.5172413793103449,and couldn't stay on one side of the road.
36,16,[42],1,[],0,0,[],set(),{42},29,0.5517241379310345,They made a decision to stop at the stop sign a mile or 2 down the road
36,17,[42],1,[],0,0,[],set(),{42},29,0.5862068965517241,and get out the car
36,18,[46],1,[],0,0,[],set(),{46},29,0.6206896551724138,and see what was happening in the car behind.
36,19,[43],1,[],0,0,[],set(),{43},29,0.6551724137931034,When they got to the stop sign a police patrol car pulled up on the opposite side at the same time
36,20,[44],1,[],0,0,[],set(),{44},29,0.6896551724137931,so they waved the Deputy over.
36,21,[46],1,[],0,0,[],set(),{46},29,0.7241379310344828,They explained to the Deputy that the guy in the car behind seemed to either be drunk or sick
36,22,[27],1,[],0,0,[],set(),{27},29,0.7586206896551724,as they were unable to keep their vehicle on one side of the road.
36,23,"[43, 45]",2,[],0,0,[],set(),"{43, 45}",29,0.7931034482758621,When they got out the car to speak to the Deputy
36,24,[49],1,[],0,0,[],set(),{49},29,0.8275862068965517,they noticed the other car had stopped a ways back
36,25,[50],1,[],0,0,[],set(),{50},29,0.8620689655172413,and was now slowing reversing back down the road away from them.
36,26,[51],1,[],0,0,[],set(),{51},29,0.896551724,The police car then drove towards them
36,27,[53],1,[],0,0,[],set(),{53},29,0.9310344827586207,and they pulled a U-turn
36,28,[53],1,[],0,0,[],set(),{53},29,0.9655172413793104,and drove away faster.
36,29,[56],1,[],0,0,[],set(),{56},29,1,The story narrator never found out what happened to them.
37,1,[1],1,[],0,0,[],set(),{1},11,0.090909091,We were on our way to a softball league game.
37,2,[4],1,[],0,0,[],set(),{4},11,0.18181818181818182,Pulling up twenty four interstate.
37,3,"[21, 23, 25]",3,[],0,0,[],set(),"{25, 21, 23}",11,0.2727272727272727,They see another driver behind them.
37,4,"[27, 33, 34]",3,[],0,0,[],set(),"{33, 34, 27}",11,0.36363636363636365,Who they suspect was ill or drunk.
37,5,[44],1,[],0,0,[],set(),{44},11,0.45454545454545453,Call the sheriffs over.
37,6,"[46, 48, 51, 52, 53]",5,[],0,0,[],set(),"{48, 51, 52, 53, 46}",11,0.5454545454545454,To try and stop the man.
37,7,"[40, 41]",2,[],0,0,[],set(),"{40, 41}",11,0.6363636363636364,As they didn't want to be known as the person who did nothing.
37,8,"[43, 44, 45, 46]",4,[],0,0,[],set(),"{43, 44, 45, 46}",11,0.7272727272727273,The sheriff tries to signal them down.
37,9,[50],1,[],0,0,[],set(),{50},11,0.8181818181818182,But they go into reverse.
37,10,[52],1,[],0,0,[],set(),{52},11,0.9090909090909091,And then forward.
37,11,[55],1,[],0,0,[],set(),{55},11,1,After it was comical.
38,1,"[1, 4, 5]",3,[],0,0,[],set(),"{1, 4, 5}",14,0.071428571,"Driving to a softball game,"
38,2,"[6, 8, 27]",3,[],0,0,[],set(),"{8, 27, 6}",14,0.14285714285714285,I came across another car driving erratically.
38,3,"[33, 34, 37]",3,[],0,0,[],set(),"{33, 34, 37}",14,0.21428571428571427,"I wasn't sure if the driver was drunk or sick,"
38,4,"[32, 36, 38, 41]",4,[],0,0,[],set(),"{32, 41, 36, 38}",14,0.2857142857142857,but I knew I had to do something.
38,5,"[42, 43, 44, 46]",4,[],0,0,[],set(),"{42, 43, 44, 46}",14,0.35714285714285715,I spoke to the police
38,6,"[48, 51, 52, 53]",4,[],0,0,[],set(),"{48, 51, 52, 53}",14,0.42857142857142855,who headed towards the other car
38,7,"[49, 50]",2,[],0,0,[],set(),"{49, 50}",14,0.5,which had stopped in the road.
38,8,[],0,[],0,0,[],set(),set(),14,0.5714285714285714,The other car noticed
38,9,"[50, 51]",2,[],0,0,[],set(),"{50, 51}",14,0.6428571428571429,and started reversing
38,10,[53],1,[],0,0,[],set(),{53},14,0.7142857142857143,before turning around
38,11,[54],1,[],0,0,[],set(),{54},14,0.7857142857142857,and driving away slowly and carefully
38,12,"[53, 54]",2,[],0,0,[],set(),"{53, 54}",14,0.8571428571428571,while being followed by the police.
38,13,[56],1,[],0,0,[],set(),{56},14,0.9285714285714286,"I don't know what became of that car,"
38,14,[],0,[],0,0,[],set(),set(),14,1,or its driver.
39,1,[1],1,[],0,0,[],set(),{1},42,0.023809523809523808,"Two months ago on a Sunday,"
39,2,[2],1,[],0,0,[],set(),{2},42,0.047619047619047616,I was driving for a game
39,3,"[18, 19, 20, 21]",4,[],0,0,[],set(),"{18, 19, 20, 21}",42,0.071428571,and we passed a car.
39,4,"[6, 16]",2,[],0,0,[],set(),"{16, 6}",42,0.095238095,"He was sitting right there in the middle of the highway,"
39,5,"[5, 10, 18]",3,[],0,0,[],set(),"{10, 18, 5}",42,0.11904761904761904,"so when the traffic cleared,"
39,6,[13],1,[],0,0,[],set(),{13},42,0.14285714285714285,I went ahead
39,7,"[4, 19, 20]",3,[],0,0,[],set(),"{19, 4, 20}",42,0.16666666666666666,"and was getting near diamond close to twenty-four,"
39,8,"[21, 23, 25]",3,[],0,0,[],set(),"{25, 21, 23}",42,0.19047619047619047,then we noticed he was following us bumper to bumper.
39,9,[],0,[],0,0,[],set(),set(),42,0.21428571428571427,I didn't notice at first
39,10,[24],1,[],0,0,[],set(),{24},42,0.23809523809523808,but my friend Lisa drew my attention to it.
39,11,[26],1,[],0,0,[],set(),{26},42,0.2619047619047619,I kept my eye on him
39,12,[26],1,[],0,0,[],set(),{26},42,0.2857142857142857,so that he doesn't bump into me.
39,13,"[27, 28]",2,[],0,0,[],set(),"{27, 28}",42,0.30952380952380953,"He kept driving crazy,"
39,14,[27],1,[],0,0,[],set(),{27},42,0.3333333333333333,moving from one lane to another.
39,15,[30],1,[],0,0,[],set(),{30},42,0.35714285714285715,I had a lot of thoughts about drunk driving
39,16,[30],1,[],0,0,[],set(),{30},42,0.38095238095238093,and how it can cause accidents
39,17,"[33, 34]",2,[],0,0,[],set(),"{33, 34}",42,0.40476190476190477,and I thought he is definitely drunk.
39,18,[],0,[],0,0,[],set(),set(),42,0.42857142857142855,"However, my mind kept bugging me"
39,19,[32],1,[],0,0,[],set(),{32},42,0.4523809523809524,"and I thought again,"
39,20,[37],1,[],0,0,[],set(),{37},42,0.47619047619047616,he could be ill or having a heart attack.
39,21,"[35, 38]",2,[],0,0,[],set(),"{35, 38}",42,0.5,"Either way, I need to check on him"
39,22,[38],1,[],0,0,[],set(),{38},42,0.5238095238095238,to prevent any mishap.
39,23,[39],1,[],0,0,[],set(),{39},42,0.5476190476190477,I didn't want to feel guilty if something happened
39,24,[41],1,[],0,0,[],set(),{41},42,0.5714285714285714,so I made up my mind to truly check.
39,25,[43],1,[],0,0,[],set(),{43},42,0.5952380952380952,"Suddenly, I saw the sheriff's car"
39,26,[44],1,[],0,0,[],set(),{44},42,0.6190476190476191,and I signaled them to come over.
39,27,[45],1,[],0,0,[],set(),{45},42,0.6428571428571429,"When they did,"
39,28,"[46, 47]",2,[],0,0,[],set(),"{46, 47}",42,0.6666666666666666,"I told them that something was wrong with the guy behind me,"
39,29,[46],1,[],0,0,[],set(),{46},42,0.6904761904761905,like he was drunk or ill.
39,30,[42],1,[],0,0,[],set(),{42},42,0.7142857142857143,"Apparently, when I stopped,"
39,31,[49],1,[],0,0,[],set(),{49},42,0.7380952380952381,he also stopped a few miles behind me.
39,32,[51],1,[],0,0,[],set(),{51},42,0.7619047619047619,"When they were approaching him,"
39,33,[50],1,[],0,0,[],set(),{50},42,0.7857142857142857,"he reversed,"
39,34,[51],1,[],0,0,[],set(),{51},42,0.8095238095238095,they kept following him
39,35,[51],1,[],0,0,[],set(),{51},42,0.8333333333333334,and he kept reversing
39,36,[52],1,[],0,0,[],set(),{52},42,0.8571428571428571,until they had him backed in a corner.
39,37,[52],1,[],0,0,[],set(),{52},42,0.8809523809523809,"When he realized he was being cornered,"
39,38,[52],1,[],0,0,[],set(),{52},42,0.9047619047619048,"he started driving forward,"
39,39,[53],1,[],0,0,[],set(),{53},42,0.9285714285714286,they had to do a U-turn
39,40,[53],1,[],0,0,[],set(),{53},42,0.9523809523809523,and start a pursuit of him.
39,41,[],0,[],0,0,[],set(),set(),42,0.9761904761904762,Till date I don't know
39,42,[56],1,[],0,0,[],set(),{56},42,1,if they stopped or caught him.
40,1,[1],1,[],0,0,[],set(),{1},16,0.0625,It's the story of a guy
40,2,"[1, 2]",2,[],0,0,[],set(),"{1, 2}",16,0.125,that's driving to go attend a softball game.
40,3,"[4, 20, 21]",3,[],0,0,[],set(),"{20, 4, 21}",16,0.1875,"While he's driving on road Twenty-Four,"
40,4,"[6, 8, 12, 23, 27]",5,[],0,0,[],set(),"{6, 23, 8, 27, 12}",16,0.25,he meets another driver driving very dangerously.
