recall_id,clause_id,segment_ids,fan_out,reciprocal,percentage,including_other_clauses_percentage,including_other_clauses,only_secondary,totally_missed,max_clause_id,clause_position
5a3ee0d22f91ec0001dca78d,10,[18],1,[],0.0,0.0,[],set(),{18},11,0.9090909090909091
5a3ee0d22f91ec0001dca78d,11,[18],1,[],0.0,0.0,[],set(),{18},11,1.0
571a3f73c97ad400083a2ea0,1,[1],1,[],0.0,0.0,[],set(),{1},8,0.125
571a3f73c97ad400083a2ea0,2,[8],1,[],0.0,0.0,[],set(),{8},8,0.25
571a3f73c97ad400083a2ea0,3,"[5, 7]",2,[],0.0,0.0,[],set(),"{5, 7}",8,0.375
571a3f73c97ad400083a2ea0,4,"[13, 17]",2,[],0.0,0.0,[],set(),"{17, 13}",8,0.5
571a3f73c97ad400083a2ea0,5,[16],1,[],0.0,0.0,[],set(),{16},8,0.625
571a3f73c97ad400083a2ea0,6,[14],1,[],0.0,0.0,[],set(),{14},8,0.75
571a3f73c97ad400083a2ea0,7,[18],1,[],0.0,0.0,[],set(),{18},8,0.875
571a3f73c97ad400083a2ea0,8,[18],1,[],0.0,0.0,[],set(),{18},8,1.0
5af29f9c0eca060001b153bd,1,[1],1,[],0.0,0.0,[],set(),{1},12,0.08333333333333333
5af29f9c0eca060001b153bd,2,[2],1,[],0.0,0.0,[],set(),{2},12,0.16666666666666666
5af29f9c0eca060001b153bd,3,[3],1,[],0.0,0.0,[],set(),{3},12,0.25
5af29f9c0eca060001b153bd,4,"[4, 5, 7]",3,[],0.0,0.0,[],set(),"{4, 5, 7}",12,0.3333333333333333
5af29f9c0eca060001b153bd,5,[7],1,[],0.0,0.0,[],set(),{7},12,0.4166666666666667
5af29f9c0eca060001b153bd,6,[11],1,[],0.0,0.0,[],set(),{11},12,0.5
5af29f9c0eca060001b153bd,7,[8],1,[],0.0,0.0,[],set(),{8},12,0.5833333333333334
5af29f9c0eca060001b153bd,8,[13],1,[],0.0,0.0,[],set(),{13},12,0.6666666666666666
5af29f9c0eca060001b153bd,9,[14],1,[],0.0,0.0,[],set(),{14},12,0.75
5af29f9c0eca060001b153bd,10,[16],1,[],0.0,0.0,[],set(),{16},12,0.8333333333333334
5af29f9c0eca060001b153bd,11,[],0,[],0.0,0.0,[],set(),set(),12,0.9166666666666666
5af29f9c0eca060001b153bd,12,[18],1,[],0.0,0.0,[],set(),{18},12,1.0
606c1958e66bcbfde2156006,1,[1],1,[],0.0,0.0,[],set(),{1},14,0.07142857142857142
606c1958e66bcbfde2156006,2,[3],1,[],0.0,0.0,[],set(),{3},14,0.14285714285714285
606c1958e66bcbfde2156006,3,"[4, 5, 7]",3,[],0.0,0.0,[],set(),"{4, 5, 7}",14,0.21428571428571427
606c1958e66bcbfde2156006,4,[6],1,[],0.0,0.0,[],set(),{6},14,0.2857142857142857
606c1958e66bcbfde2156006,5,[8],1,[],0.0,0.0,[],set(),{8},14,0.35714285714285715
606c1958e66bcbfde2156006,6,[9],1,[],0.0,0.0,[],set(),{9},14,0.42857142857142855
606c1958e66bcbfde2156006,7,[11],1,[],0.0,0.0,[],set(),{11},14,0.5
606c1958e66bcbfde2156006,8,[12],1,[],0.0,0.0,[],set(),{12},14,0.5714285714285714
606c1958e66bcbfde2156006,9,[14],1,[],0.0,0.0,[],set(),{14},14,0.6428571428571429
606c1958e66bcbfde2156006,10,[15],1,[],0.0,0.0,[],set(),{15},14,0.7142857142857143
606c1958e66bcbfde2156006,11,[16],1,[],0.0,0.0,[],set(),{16},14,0.7857142857142857
606c1958e66bcbfde2156006,12,[17],1,[],0.0,0.0,[],set(),{17},14,0.8571428571428571
606c1958e66bcbfde2156006,13,[18],1,[],0.0,0.0,[],set(),{18},14,0.9285714285714286
606c1958e66bcbfde2156006,14,[18],1,[],0.0,0.0,[],set(),{18},14,1.0
603f6ea3c439b514c173633d,1,[2],1,[],0.0,0.0,[],set(),{2},8,0.125
603f6ea3c439b514c173633d,2,"[2, 3]",2,[],0.0,0.0,[],set(),"{2, 3}",8,0.25
603f6ea3c439b514c173633d,3,[18],1,[],0.0,0.0,[],set(),{18},8,0.375
603f6ea3c439b514c173633d,4,"[8, 11]",2,[],0.0,0.0,[],set(),"{8, 11}",8,0.5
603f6ea3c439b514c173633d,5,[17],1,[],0.0,0.0,[],set(),{17},8,0.625
603f6ea3c439b514c173633d,6,"[14, 15]",2,[],0.0,0.0,[],set(),"{14, 15}",8,0.75
603f6ea3c439b514c173633d,7,"[13, 16, 17]",3,[],0.0,0.0,[],set(),"{16, 17, 13}",8,0.875
603f6ea3c439b514c173633d,8,[18],1,[],0.0,0.0,[],set(),{18},8,1.0
589f019c69733b0001af54df,1,[1],1,[],0.0,0.0,[],set(),{1},9,0.1111111111111111
589f019c69733b0001af54df,2,[2],1,[],0.0,0.0,[],set(),{2},9,0.2222222222222222
589f019c69733b0001af54df,3,[8],1,[],0.0,0.0,[],set(),{8},9,0.3333333333333333
589f019c69733b0001af54df,4,[5],1,[],0.0,0.0,[],set(),{5},9,0.4444444444444444
589f019c69733b0001af54df,5,[7],1,[],0.0,0.0,[],set(),{7},9,0.5555555555555556
589f019c69733b0001af54df,6,[11],1,[],0.0,0.0,[],set(),{11},9,0.6666666666666666
589f019c69733b0001af54df,7,[12],1,[],0.0,0.0,[],set(),{12},9,0.7777777777777778
589f019c69733b0001af54df,8,[16],1,[],0.0,0.0,[],set(),{16},9,0.8888888888888888
589f019c69733b0001af54df,9,[18],1,[],0.0,0.0,[],set(),{18},9,1.0
6083ba6abe81fe3fc3c6095f,1,[2],1,[],0.0,0.0,[],set(),{2},6,0.16666666666666666
6083ba6abe81fe3fc3c6095f,2,"[1, 7, 11, 12]",4,[],0.0,0.0,[],set(),"{1, 11, 12, 7}",6,0.3333333333333333
6083ba6abe81fe3fc3c6095f,3,[10],1,[],0.0,0.0,[],set(),{10},6,0.5
6083ba6abe81fe3fc3c6095f,4,[16],1,[],0.0,0.0,[],set(),{16},6,0.6666666666666666
6083ba6abe81fe3fc3c6095f,5,[18],1,[],0.0,0.0,[],set(),{18},6,0.8333333333333334
6083ba6abe81fe3fc3c6095f,6,[18],1,[],0.0,0.0,[],set(),{18},6,1.0
5f65597823696e0e9bd8f63a,1,"[1, 11, 12]",3,[],0.0,0.0,[],set(),"{1, 11, 12}",13,0.07692307692307693
5f65597823696e0e9bd8f63a,2,[2],1,[],0.0,0.0,[],set(),{2},13,0.15384615384615385
5f65597823696e0e9bd8f63a,3,"[4, 7, 10, 11]",4,[],0.0,0.0,[],set(),"{10, 11, 4, 7}",13,0.23076923076923078
5f65597823696e0e9bd8f63a,4,[5],1,[],0.0,0.0,[],set(),{5},13,0.3076923076923077
5f65597823696e0e9bd8f63a,5,[7],1,[],0.0,0.0,[],set(),{7},13,0.38461538461538464
5f65597823696e0e9bd8f63a,6,[8],1,[],0.0,0.0,[],set(),{8},13,0.46153846153846156
5f65597823696e0e9bd8f63a,7,[16],1,[],0.0,0.0,[],set(),{16},13,0.5384615384615384
5f65597823696e0e9bd8f63a,8,[14],1,[],0.0,0.0,[],set(),{14},13,0.6153846153846154
5f65597823696e0e9bd8f63a,9,"[13, 17]",2,[],0.0,0.0,[],set(),"{17, 13}",13,0.6923076923076923
5f65597823696e0e9bd8f63a,10,[17],1,[],0.0,0.0,[],set(),{17},13,0.7692307692307693
5f65597823696e0e9bd8f63a,11,[18],1,[],0.0,0.0,[],set(),{18},13,0.8461538461538461
5f65597823696e0e9bd8f63a,12,[18],1,[],0.0,0.0,[],set(),{18},13,0.9230769230769231
5f65597823696e0e9bd8f63a,13,[18],1,[],0.0,0.0,[],set(),{18},13,1.0
5e4c4949d7a02705c4f70ebb,1,"[1, 11, 12]",3,[],0.0,0.0,[],set(),"{1, 11, 12}",9,0.1111111111111111
5e4c4949d7a02705c4f70ebb,2,[2],1,[],0.0,0.0,[],set(),{2},9,0.2222222222222222
5e4c4949d7a02705c4f70ebb,3,[5],1,[],0.0,0.0,[],set(),{5},9,0.3333333333333333
5e4c4949d7a02705c4f70ebb,4,[11],1,[],0.0,0.0,[],set(),{11},9,0.4444444444444444
5e4c4949d7a02705c4f70ebb,5,[7],1,[],0.0,0.0,[],set(),{7},9,0.5555555555555556
5e4c4949d7a02705c4f70ebb,6,[13],1,[],0.0,0.0,[],set(),{13},9,0.6666666666666666
5e4c4949d7a02705c4f70ebb,7,[14],1,[],0.0,0.0,[],set(),{14},9,0.7777777777777778
5e4c4949d7a02705c4f70ebb,8,[15],1,[],0.0,0.0,[],set(),{15},9,0.8888888888888888
5e4c4949d7a02705c4f70ebb,9,[16],1,[],0.0,0.0,[],set(),{16},9,1.0
5e3589f0f4429c52b06eb457,1,[2],1,[],0.0,0.0,[],set(),{2},11,0.09090909090909091
5e3589f0f4429c52b06eb457,2,"[1, 11, 12]",3,[],0.0,0.0,[],set(),"{1, 11, 12}",11,0.18181818181818182
5e3589f0f4429c52b06eb457,3,[5],1,[],0.0,0.0,[],set(),{5},11,0.2727272727272727
5e3589f0f4429c52b06eb457,4,[6],1,[],0.0,0.0,[],set(),{6},11,0.36363636363636365
5e3589f0f4429c52b06eb457,5,[8],1,[],0.0,0.0,[],set(),{8},11,0.45454545454545453
5e3589f0f4429c52b06eb457,6,[3],1,[],0.0,0.0,[],set(),{3},11,0.5454545454545454
5e3589f0f4429c52b06eb457,7,[13],1,[],0.0,0.0,[],set(),{13},11,0.6363636363636364
5e3589f0f4429c52b06eb457,8,[14],1,[],0.0,0.0,[],set(),{14},11,0.7272727272727273
5e3589f0f4429c52b06eb457,9,[15],1,[],0.0,0.0,[],set(),{15},11,0.8181818181818182
5e3589f0f4429c52b06eb457,10,[],0,[],0.0,0.0,[],set(),set(),11,0.9090909090909091
5e3589f0f4429c52b06eb457,11,[18],1,[],0.0,0.0,[],set(),{18},11,1.0
5a7c5a98eea3d300016e1d1e,1,"[1, 11, 12]",3,[],0.0,0.0,[],set(),"{1, 11, 12}",6,0.16666666666666666
5a7c5a98eea3d300016e1d1e,2,[2],1,[],0.0,0.0,[],set(),{2},6,0.3333333333333333
5a7c5a98eea3d300016e1d1e,3,"[1, 7, 14]",3,[],0.0,0.0,[],set(),"{1, 14, 7}",6,0.5
5a7c5a98eea3d300016e1d1e,4,"[4, 5, 7]",3,[],0.0,0.0,[],set(),"{4, 5, 7}",6,0.6666666666666666
5a7c5a98eea3d300016e1d1e,5,[15],1,[],0.0,0.0,[],set(),{15},6,0.8333333333333334
5a7c5a98eea3d300016e1d1e,6,[16],1,[],0.0,0.0,[],set(),{16},6,1.0
600dbc400c8bdf5900aa0cd5,1,"[1, 11, 12]",3,[],0.0,0.0,[],set(),"{1, 11, 12}",6,0.16666666666666666
600dbc400c8bdf5900aa0cd5,2,[2],1,[],0.0,0.0,[],set(),{2},6,0.3333333333333333
600dbc400c8bdf5900aa0cd5,3,"[1, 7, 11]",3,[],0.0,0.0,[],set(),"{1, 11, 7}",6,0.5
600dbc400c8bdf5900aa0cd5,4,"[4, 5, 7, 10]",4,[],0.0,0.0,[],set(),"{10, 4, 5, 7}",6,0.6666666666666666
600dbc400c8bdf5900aa0cd5,5,[8],1,[],0.0,0.0,[],set(),{8},6,0.8333333333333334
600dbc400c8bdf5900aa0cd5,6,[3],1,[],0.0,0.0,[],set(),{3},6,1.0
5f4f92a3ef108806270215c9,1,[2],1,[],0.0,0.0,[],set(),{2},7,0.14285714285714285
5f4f92a3ef108806270215c9,2,"[1, 11, 12]",3,[],0.0,0.0,[],set(),"{1, 11, 12}",7,0.2857142857142857
5f4f92a3ef108806270215c9,3,"[5, 7]",2,[],0.0,0.0,[],set(),"{5, 7}",7,0.42857142857142855
5f4f92a3ef108806270215c9,4,"[13, 17]",2,[],0.0,0.0,[],set(),"{17, 13}",7,0.5714285714285714
5f4f92a3ef108806270215c9,5,[17],1,[],0.0,0.0,[],set(),{17},7,0.7142857142857143
5f4f92a3ef108806270215c9,6,"[14, 15]",2,[],0.0,0.0,[],set(),"{14, 15}",7,0.8571428571428571
5f4f92a3ef108806270215c9,7,[18],1,[],0.0,0.0,[],set(),{18},7,1.0
5cc3289b9e21e200015f0bb3,1,"[1, 11, 12]",3,[],0.0,0.0,[],set(),"{1, 11, 12}",7,0.14285714285714285
5cc3289b9e21e200015f0bb3,2,[2],1,[],0.0,0.0,[],set(),{2},7,0.2857142857142857
5cc3289b9e21e200015f0bb3,3,"[5, 7]",2,[],0.0,0.0,[],set(),"{5, 7}",7,0.42857142857142855
5cc3289b9e21e200015f0bb3,4,"[13, 17]",2,[],0.0,0.0,[],set(),"{17, 13}",7,0.5714285714285714
5cc3289b9e21e200015f0bb3,5,[],0,[],0.0,0.0,[],set(),set(),7,0.7142857142857143
5cc3289b9e21e200015f0bb3,6,[18],1,[],0.0,0.0,[],set(),{18},7,0.8571428571428571
5cc3289b9e21e200015f0bb3,7,[18],1,[],0.0,0.0,[],set(),{18},7,1.0
5ea1bd7e16a0c70919660653,1,[2],1,[],0.0,0.0,[],set(),{2},6,0.16666666666666666
5ea1bd7e16a0c70919660653,2,"[1, 11, 12]",3,[],0.0,0.0,[],set(),"{1, 11, 12}",6,0.3333333333333333
5ea1bd7e16a0c70919660653,3,[8],1,[],0.0,0.0,[],set(),{8},6,0.5
5ea1bd7e16a0c70919660653,4,"[5, 7]",2,[],0.0,0.0,[],set(),"{5, 7}",6,0.6666666666666666
5ea1bd7e16a0c70919660653,5,[13],1,[],0.0,0.0,[],set(),{13},6,0.8333333333333334
5ea1bd7e16a0c70919660653,6,[18],1,[],0.0,0.0,[],set(),{18},6,1.0
6147724c13bb365774e24af1,1,[1],1,[],0.0,0.0,[],set(),{1},10,0.1
6147724c13bb365774e24af1,2,[4],1,[],0.0,0.0,[],set(),{4},10,0.2
6147724c13bb365774e24af1,3,[2],1,[],0.0,0.0,[],set(),{2},10,0.3
6147724c13bb365774e24af1,4,[5],1,[],0.0,0.0,[],set(),{5},10,0.4
6147724c13bb365774e24af1,5,[8],1,[],0.0,0.0,[],set(),{8},10,0.5
6147724c13bb365774e24af1,6,[10],1,[],0.0,0.0,[],set(),{10},10,0.6
6147724c13bb365774e24af1,7,[14],1,[],0.0,0.0,[],set(),{14},10,0.7
6147724c13bb365774e24af1,8,[16],1,[],0.0,0.0,[],set(),{16},10,0.8
6147724c13bb365774e24af1,9,[18],1,[],0.0,0.0,[],set(),{18},10,0.9
6147724c13bb365774e24af1,10,[18],1,[],0.0,0.0,[],set(),{18},10,1.0
5dd5fe643558225b7c9f2857,1,[1],1,[],0.0,0.0,[],set(),{1},9,0.1111111111111111
5dd5fe643558225b7c9f2857,2,"[5, 7]",2,[],0.0,0.0,[],set(),"{5, 7}",9,0.2222222222222222
5dd5fe643558225b7c9f2857,3,[8],1,[],0.0,0.0,[],set(),{8},9,0.3333333333333333
5dd5fe643558225b7c9f2857,4,[11],1,[],0.0,0.0,[],set(),{11},9,0.4444444444444444
5dd5fe643558225b7c9f2857,5,[12],1,[],0.0,0.0,[],set(),{12},9,0.5555555555555556
5dd5fe643558225b7c9f2857,6,[13],1,[],0.0,0.0,[],set(),{13},9,0.6666666666666666
5dd5fe643558225b7c9f2857,7,[17],1,[],0.0,0.0,[],set(),{17},9,0.7777777777777778
5dd5fe643558225b7c9f2857,8,"[14, 15]",2,[],0.0,0.0,[],set(),"{14, 15}",9,0.8888888888888888
5dd5fe643558225b7c9f2857,9,[18],1,[],0.0,0.0,[],set(),{18},9,1.0
5e08848505620518fcdde6f2,1,[2],1,[],0.0,0.0,[],set(),{2},11,0.09090909090909091
5e08848505620518fcdde6f2,2,"[1, 11, 12]",3,[],0.0,0.0,[],set(),"{1, 11, 12}",11,0.18181818181818182
5e08848505620518fcdde6f2,3,[5],1,[],0.0,0.0,[],set(),{5},11,0.2727272727272727
5e08848505620518fcdde6f2,4,[6],1,[],0.0,0.0,[],set(),{6},11,0.36363636363636365
5e08848505620518fcdde6f2,5,[13],1,[],0.0,0.0,[],set(),{13},11,0.45454545454545453
5e08848505620518fcdde6f2,6,[14],1,[],0.0,0.0,[],set(),{14},11,0.5454545454545454
5e08848505620518fcdde6f2,7,[15],1,[],0.0,0.0,[],set(),{15},11,0.6363636363636364
5e08848505620518fcdde6f2,8,[16],1,[],0.0,0.0,[],set(),{16},11,0.7272727272727273
5e08848505620518fcdde6f2,9,[17],1,[],0.0,0.0,[],set(),{17},11,0.8181818181818182
5e08848505620518fcdde6f2,10,[18],1,[],0.0,0.0,[],set(),{18},11,0.9090909090909091
5e08848505620518fcdde6f2,11,[18],1,[],0.0,0.0,[],set(),{18},11,1.0
5f901c39da08ae0598da82d5,1,[1],1,[],0.0,0.0,[],set(),{1},15,0.06666666666666667
5f901c39da08ae0598da82d5,2,[2],1,[],0.0,0.0,[],set(),{2},15,0.13333333333333333
5f901c39da08ae0598da82d5,3,[3],1,[],0.0,0.0,[],set(),{3},15,0.2
5f901c39da08ae0598da82d5,4,"[4, 5, 7]",3,[],0.0,0.0,[],set(),"{4, 5, 7}",15,0.26666666666666666
5f901c39da08ae0598da82d5,5,[8],1,[],0.0,0.0,[],set(),{8},15,0.3333333333333333
5f901c39da08ae0598da82d5,6,[9],1,[],0.0,0.0,[],set(),{9},15,0.4
5f901c39da08ae0598da82d5,7,[10],1,[],0.0,0.0,[],set(),{10},15,0.4666666666666667
5f901c39da08ae0598da82d5,8,[11],1,[],0.0,0.0,[],set(),{11},15,0.5333333333333333
5f901c39da08ae0598da82d5,9,[12],1,[],0.0,0.0,[],set(),{12},15,0.6
5f901c39da08ae0598da82d5,10,[14],1,[],0.0,0.0,[],set(),{14},15,0.6666666666666666
5f901c39da08ae0598da82d5,11,[17],1,[],0.0,0.0,[],set(),{17},15,0.7333333333333333
5f901c39da08ae0598da82d5,12,[17],1,[],0.0,0.0,[],set(),{17},15,0.8
5f901c39da08ae0598da82d5,13,[18],1,[],0.0,0.0,[],set(),{18},15,0.8666666666666667
5f901c39da08ae0598da82d5,14,[18],1,[],0.0,0.0,[],set(),{18},15,0.9333333333333333
5f901c39da08ae0598da82d5,15,[18],1,[],0.0,0.0,[],set(),{18},15,1.0
60be17bce1456e0796cde161,1,[],0,[],0.0,0.0,[],set(),set(),1,1.0
596e5141fe061d00011e3984,1,[1],1,[],0.0,0.0,[],set(),{1},9,0.1111111111111111
596e5141fe061d00011e3984,2,[2],1,[],0.0,0.0,[],set(),{2},9,0.2222222222222222
596e5141fe061d00011e3984,3,[3],1,[],0.0,0.0,[],set(),{3},9,0.3333333333333333
596e5141fe061d00011e3984,4,[5],1,[],0.0,0.0,[],set(),{5},9,0.4444444444444444
596e5141fe061d00011e3984,5,[8],1,[],0.0,0.0,[],set(),{8},9,0.5555555555555556
596e5141fe061d00011e3984,6,[10],1,[],0.0,0.0,[],set(),{10},9,0.6666666666666666
596e5141fe061d00011e3984,7,[11],1,[],0.0,0.0,[],set(),{11},9,0.7777777777777778
596e5141fe061d00011e3984,8,[18],1,[],0.0,0.0,[],set(),{18},9,0.8888888888888888
596e5141fe061d00011e3984,9,[18],1,[],0.0,0.0,[],set(),{18},9,1.0
62fca9ec379f4b6707aaef85,1,[1],1,[],0.0,0.0,[],set(),{1},12,0.08333333333333333
62fca9ec379f4b6707aaef85,2,[2],1,[],0.0,0.0,[],set(),{2},12,0.16666666666666666
62fca9ec379f4b6707aaef85,3,[5],1,[],0.0,0.0,[],set(),{5},12,0.25
62fca9ec379f4b6707aaef85,4,[7],1,[],0.0,0.0,[],set(),{7},12,0.3333333333333333
62fca9ec379f4b6707aaef85,5,[8],1,[],0.0,0.0,[],set(),{8},12,0.4166666666666667
62fca9ec379f4b6707aaef85,6,"[14, 18]",2,[],0.0,0.0,[],set(),"{18, 14}",12,0.5
62fca9ec379f4b6707aaef85,7,[15],1,[],0.0,0.0,[],set(),{15},12,0.5833333333333334
62fca9ec379f4b6707aaef85,8,[3],1,[],0.0,0.0,[],set(),{3},12,0.6666666666666666
62fca9ec379f4b6707aaef85,9,[6],1,[],0.0,0.0,[],set(),{6},12,0.75
62fca9ec379f4b6707aaef85,10,[16],1,[],0.0,0.0,[],set(),{16},12,0.8333333333333334
62fca9ec379f4b6707aaef85,11,[17],1,[],0.0,0.0,[],set(),{17},12,0.9166666666666666
62fca9ec379f4b6707aaef85,12,[17],1,[],0.0,0.0,[],set(),{17},12,1.0
6171b613293370249f437607,1,"[1, 11, 12]",3,[],0.0,0.0,[],set(),"{1, 11, 12}",9,0.1111111111111111
6171b613293370249f437607,2,"[4, 5, 7]",3,[],0.0,0.0,[],set(),"{4, 5, 7}",9,0.2222222222222222
6171b613293370249f437607,3,"[2, 3]",2,[],0.0,0.0,[],set(),"{2, 3}",9,0.3333333333333333
6171b613293370249f437607,4,[6],1,[],0.0,0.0,[],set(),{6},9,0.4444444444444444
6171b613293370249f437607,5,"[13, 17]",2,[],0.0,0.0,[],set(),"{17, 13}",9,0.5555555555555556
6171b613293370249f437607,6,[17],1,[],0.0,0.0,[],set(),{17},9,0.6666666666666666
6171b613293370249f437607,7,[16],1,[],0.0,0.0,[],set(),{16},9,0.7777777777777778
6171b613293370249f437607,8,[18],1,[],0.0,0.0,[],set(),{18},9,0.8888888888888888
6171b613293370249f437607,9,[],0,[],0.0,0.0,[],set(),set(),9,1.0
599dacb43c7d1a0001deef97,1,[1],1,[],0.0,0.0,[],set(),{1},5,0.2
599dacb43c7d1a0001deef97,2,[11],1,[],0.0,0.0,[],set(),{11},5,0.4
599dacb43c7d1a0001deef97,3,"[1, 12]",2,[],0.0,0.0,[],set(),"{1, 12}",5,0.6
599dacb43c7d1a0001deef97,4,[2],1,[],0.0,0.0,[],set(),{2},5,0.8
599dacb43c7d1a0001deef97,5,[6],1,[],0.0,0.0,[],set(),{6},5,1.0
58a89e40e6afe00001d36058,1,"[2, 6]",2,[],0.0,0.0,[],set(),"{2, 6}",8,0.125
58a89e40e6afe00001d36058,2,"[1, 11]",2,[],0.0,0.0,[],set(),"{1, 11}",8,0.25
58a89e40e6afe00001d36058,3,"[5, 7]",2,[],0.0,0.0,[],set(),"{5, 7}",8,0.375
58a89e40e6afe00001d36058,4,[4],1,[],0.0,0.0,[],set(),{4},8,0.5
58a89e40e6afe00001d36058,5,"[1, 12]",2,[],0.0,0.0,[],set(),"{1, 12}",8,0.625
58a89e40e6afe00001d36058,6,"[3, 16]",2,[],0.0,0.0,[],set(),"{16, 3}",8,0.75
58a89e40e6afe00001d36058,7,[18],1,[],0.0,0.0,[],set(),{18},8,0.875
58a89e40e6afe00001d36058,8,[18],1,[],0.0,0.0,[],set(),{18},8,1.0
5f37748da58054204f5b433a,1,[2],1,[],0.0,0.0,[],set(),{2},9,0.1111111111111111
5f37748da58054204f5b433a,2,[8],1,[],0.0,0.0,[],set(),{8},9,0.2222222222222222
5f37748da58054204f5b433a,3,[5],1,[],0.0,0.0,[],set(),{5},9,0.3333333333333333
5f37748da58054204f5b433a,4,"[1, 11]",2,[],0.0,0.0,[],set(),"{1, 11}",9,0.4444444444444444
5f37748da58054204f5b433a,5,[7],1,[],0.0,0.0,[],set(),{7},9,0.5555555555555556
5f37748da58054204f5b433a,6,[16],1,[],0.0,0.0,[],set(),{16},9,0.6666666666666666
5f37748da58054204f5b433a,7,[14],1,[],0.0,0.0,[],set(),{14},9,0.7777777777777778
5f37748da58054204f5b433a,8,[18],1,[],0.0,0.0,[],set(),{18},9,0.8888888888888888
5f37748da58054204f5b433a,9,[18],1,[],0.0,0.0,[],set(),{18},9,1.0
615f4e20d504f648ffd22972,1,[1],1,[],0.0,0.0,[],set(),{1},13,0.07692307692307693
615f4e20d504f648ffd22972,2,[2],1,[],0.0,0.0,[],set(),{2},13,0.15384615384615385
615f4e20d504f648ffd22972,3,"[5, 7]",2,[],0.0,0.0,[],set(),"{5, 7}",13,0.23076923076923078
615f4e20d504f648ffd22972,4,[5],1,[],0.0,0.0,[],set(),{5},13,0.3076923076923077
615f4e20d504f648ffd22972,5,[7],1,[],0.0,0.0,[],set(),{7},13,0.38461538461538464
615f4e20d504f648ffd22972,6,[8],1,[],0.0,0.0,[],set(),{8},13,0.46153846153846156
615f4e20d504f648ffd22972,7,[9],1,[],0.0,0.0,[],set(),{9},13,0.5384615384615384
615f4e20d504f648ffd22972,8,[10],1,[],0.0,0.0,[],set(),{10},13,0.6153846153846154
615f4e20d504f648ffd22972,9,[10],1,[],0.0,0.0,[],set(),{10},13,0.6923076923076923
615f4e20d504f648ffd22972,10,"[11, 12]",2,[],0.0,0.0,[],set(),"{11, 12}",13,0.7692307692307693
615f4e20d504f648ffd22972,11,[16],1,[],0.0,0.0,[],set(),{16},13,0.8461538461538461
615f4e20d504f648ffd22972,12,[14],1,[],0.0,0.0,[],set(),{14},13,0.9230769230769231
615f4e20d504f648ffd22972,13,[18],1,[],0.0,0.0,[],set(),{18},13,1.0
5d10fa2bbfbf0a000133594b,1,[1],1,[],0.0,0.0,[],set(),{1},15,0.06666666666666667
5d10fa2bbfbf0a000133594b,2,[2],1,[],0.0,0.0,[],set(),{2},15,0.13333333333333333
5d10fa2bbfbf0a000133594b,3,"[1, 7]",2,[],0.0,0.0,[],set(),"{1, 7}",15,0.2
5d10fa2bbfbf0a000133594b,4,[5],1,[],0.0,0.0,[],set(),{5},15,0.26666666666666666
5d10fa2bbfbf0a000133594b,5,[9],1,[],0.0,0.0,[],set(),{9},15,0.3333333333333333
5d10fa2bbfbf0a000133594b,6,[10],1,[],0.0,0.0,[],set(),{10},15,0.4
5d10fa2bbfbf0a000133594b,7,[11],1,[],0.0,0.0,[],set(),{11},15,0.4666666666666667
5d10fa2bbfbf0a000133594b,8,[12],1,[],0.0,0.0,[],set(),{12},15,0.5333333333333333
5d10fa2bbfbf0a000133594b,9,"[13, 17]",2,[],0.0,0.0,[],set(),"{17, 13}",15,0.6
5d10fa2bbfbf0a000133594b,10,[17],1,[],0.0,0.0,[],set(),{17},15,0.6666666666666666
5d10fa2bbfbf0a000133594b,11,[16],1,[],0.0,0.0,[],set(),{16},15,0.7333333333333333
5d10fa2bbfbf0a000133594b,12,[14],1,[],0.0,0.0,[],set(),{14},15,0.8
5d10fa2bbfbf0a000133594b,13,[],0,[],0.0,0.0,[],set(),set(),15,0.8666666666666667
5d10fa2bbfbf0a000133594b,14,[18],1,[],0.0,0.0,[],set(),{18},15,0.9333333333333333
5d10fa2bbfbf0a000133594b,15,[18],1,[],0.0,0.0,[],set(),{18},15,1.0
